role_code,role_name,area,scope_base,module_key,module_name,view,create,edit,delete,approve,export,manage_users,configure_module,reports
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,educacao,Educacao,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,avaliacoes,Avaliacoes,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,nee,NEE,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_DIRETOR,Diretor Escolar,Educacao,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,educacao,Educacao,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,avaliacoes,Avaliacoes,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,nee,NEE,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_COORD,Coordenador Pedagógico,Educacao,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,avaliacoes,Avaliacoes,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_PROF,Professor (Educação),Educacao,PROFESSOR,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,educacao,Educacao,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIA,Secretaria Escolar,Educacao,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_TRANSPORTE,Transporte Escolar,Educacao,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,nee,NEE,SIM,SIM,SIM,SIM,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,saude,Saude,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_MUN,Coordenador Municipal NEE,NEE (Inclusao),MUNICIPAL,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,nee,NEE,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_COORD_ESC,Coordenador NEE da Escola,NEE (Inclusao),UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,nee,NEE,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
